Points with non-zero HEIDI values:
Point 0 -> Point 0, HEIDI Value: 3.0000
Point 111 -> Point 96, HEIDI Value: 1.0000
Point 111 -> Point 98, HEIDI Value: 1.0000
Point 111 -> Point 101, HEIDI Value: 1.0000
Point 111 -> Point 115, HEIDI Value: 1.0000
Point 111 -> Point 133, HEIDI Value: 1.0000
Point 111 -> Point 143, HEIDI Value: 1.0000
Point 111 -> Point 145, HEIDI Value: 1.0000
Point 111 -> Point 152, HEIDI Value: 1.0000
Point 111 -> Point 204, HEIDI Value: 1.0000
Point 111 -> Point 209, HEIDI Value: 1.0000
Point 111 -> Point 211, HEIDI Value: 1.0000
Point 111 -> Point 238, HEIDI Value: 1.0000
Point 111 -> Point 243, HEIDI Value: 1.0000
Point 111 -> Point 248, HEIDI Value: 1.0000
Point 111 -> Point 250, HEIDI Value: 1.0000
Point 111 -> Point 262, HEIDI Value: 1.0000
Point 112 -> Point 16, HEIDI Value: 1.0000
Point 112 -> Point 26, HEIDI Value: 1.0000
Point 112 -> Point 30, HEIDI Value: 1.0000
Point 112 -> Point 37, HEIDI Value: 1.0000
Point 112 -> Point 68, HEIDI Value: 1.0000
Point 112 -> Point 89, HEIDI Value: 1.0000
Point 112 -> Point 90, HEIDI Value: 1.0000
Point 112 -> Point 137, HEIDI Value: 1.0000
Point 112 -> Point 147, HEIDI Value: 1.0000
Point 112 -> Point 157, HEIDI Value: 1.0000
Point 112 -> Point 161, HEIDI Value: 1.0000
Point 112 -> Point 182, HEIDI Value: 1.0000
Point 112 -> Point 199, HEIDI Value: 1.0000
Point 112 -> Point 214, HEIDI Value: 1.0000
Point 112 -> Point 215, HEIDI Value: 1.0000
Point 112 -> Point 234, HEIDI Value: 1.0000
Point 112 -> Point 236, HEIDI Value: 1.0000
Point 112 -> Point 247, HEIDI Value: 1.0000
Point 112 -> Point 274, HEIDI Value: 1.0000
Point 112 -> Point 278, HEIDI Value: 1.0000
Point 112 -> Point 285, HEIDI Value: 1.0000
Point 112 -> Point 288, HEIDI Value: 1.0000
Point 113 -> Point 6, HEIDI Value: 1.0000
Point 113 -> Point 33, HEIDI Value: 1.0000
Point 113 -> Point 38, HEIDI Value: 1.0000
Point 113 -> Point 49, HEIDI Value: 1.0000
Point 113 -> Point 55, HEIDI Value: 1.0000
Point 113 -> Point 92, HEIDI Value: 1.0000
Point 113 -> Point 118, HEIDI Value: 1.0000
Point 113 -> Point 128, HEIDI Value: 1.0000
Point 113 -> Point 158, HEIDI Value: 1.0000
Point 113 -> Point 186, HEIDI Value: 1.0000
Point 113 -> Point 193, HEIDI Value: 1.0000
Point 113 -> Point 200, HEIDI Value: 1.0000
Point 113 -> Point 202, HEIDI Value: 1.0000
Point 113 -> Point 213, HEIDI Value: 1.0000
Point 113 -> Point 224, HEIDI Value: 1.0000
Point 113 -> Point 229, HEIDI Value: 1.0000
Point 113 -> Point 239, HEIDI Value: 1.0000
Point 113 -> Point 275, HEIDI Value: 1.0000
Point 114 -> Point 20, HEIDI Value: 1.0000
Point 114 -> Point 35, HEIDI Value: 1.0000
Point 114 -> Point 70, HEIDI Value: 1.0000
Point 114 -> Point 77, HEIDI Value: 1.0000
Point 114 -> Point 99, HEIDI Value: 1.0000
Point 114 -> Point 101, HEIDI Value: 1.0000
Point 114 -> Point 133, HEIDI Value: 1.0000
Point 114 -> Point 136, HEIDI Value: 1.0000
Point 114 -> Point 166, HEIDI Value: 1.0000
Point 114 -> Point 174, HEIDI Value: 1.0000
Point 114 -> Point 180, HEIDI Value: 1.0000
Point 114 -> Point 220, HEIDI Value: 1.0000
Point 114 -> Point 223, HEIDI Value: 1.0000
Point 114 -> Point 226, HEIDI Value: 1.0000
Point 114 -> Point 227, HEIDI Value: 1.0000
Point 114 -> Point 232, HEIDI Value: 1.0000
Point 114 -> Point 237, HEIDI Value: 1.0000
Point 114 -> Point 240, HEIDI Value: 1.0000
Point 114 -> Point 245, HEIDI Value: 1.0000
Point 114 -> Point 256, HEIDI Value: 1.0000
Point 114 -> Point 266, HEIDI Value: 1.0000
Point 114 -> Point 280, HEIDI Value: 1.0000
Point 114 -> Point 293, HEIDI Value: 1.0000
Point 115 -> Point 9, HEIDI Value: 1.0000
Point 115 -> Point 14, HEIDI Value: 1.0000
Point 115 -> Point 40, HEIDI Value: 1.0000
Point 115 -> Point 73, HEIDI Value: 1.0000
Point 115 -> Point 87, HEIDI Value: 1.0000
Point 115 -> Point 101, HEIDI Value: 1.0000
Point 115 -> Point 111, HEIDI Value: 1.0000
Point 115 -> Point 138, HEIDI Value: 1.0000
Point 115 -> Point 151, HEIDI Value: 1.0000
Point 115 -> Point 172, HEIDI Value: 1.0000
Point 115 -> Point 222, HEIDI Value: 1.0000
Point 115 -> Point 232, HEIDI Value: 1.0000
Point 115 -> Point 234, HEIDI Value: 1.0000
Point 115 -> Point 238, HEIDI Value: 1.0000
Point 115 -> Point 257, HEIDI Value: 1.0000
Point 115 -> Point 258, HEIDI Value: 1.0000
Point 115 -> Point 262, HEIDI Value: 1.0000
Point 115 -> Point 277, HEIDI Value: 1.0000
Point 115 -> Point 289, HEIDI Value: 1.0000
Point 116 -> Point 28, HEIDI Value: 1.0000
Point 116 -> Point 50, HEIDI Value: 1.0000
Point 116 -> Point 59, HEIDI Value: 1.0000
Point 116 -> Point 63, HEIDI Value: 1.0000
Point 116 -> Point 77, HEIDI Value: 1.0000
Point 116 -> Point 108, HEIDI Value: 1.0000
Point 116 -> Point 110, HEIDI Value: 1.0000
Point 116 -> Point 139, HEIDI Value: 1.0000
Point 116 -> Point 151, HEIDI Value: 1.0000
Point 116 -> Point 155, HEIDI Value: 1.0000
Point 116 -> Point 177, HEIDI Value: 1.0000
Point 116 -> Point 201, HEIDI Value: 1.0000
Point 116 -> Point 248, HEIDI Value: 1.0000
Point 116 -> Point 251, HEIDI Value: 1.0000
Point 116 -> Point 254, HEIDI Value: 1.0000
Point 116 -> Point 260, HEIDI Value: 1.0000
Point 116 -> Point 263, HEIDI Value: 1.0000
Point 116 -> Point 266, HEIDI Value: 1.0000
Point 116 -> Point 289, HEIDI Value: 1.0000
Point 117 -> Point 19, HEIDI Value: 1.0000
Point 117 -> Point 27, HEIDI Value: 1.0000
Point 117 -> Point 78, HEIDI Value: 1.0000
Point 117 -> Point 86, HEIDI Value: 1.0000
Point 117 -> Point 129, HEIDI Value: 1.0000
Point 117 -> Point 134, HEIDI Value: 1.0000
Point 117 -> Point 150, HEIDI Value: 1.0000
Point 117 -> Point 169, HEIDI Value: 1.0000
Point 117 -> Point 172, HEIDI Value: 1.0000
Point 117 -> Point 176, HEIDI Value: 1.0000
Point 117 -> Point 197, HEIDI Value: 1.0000
Point 117 -> Point 206, HEIDI Value: 1.0000
Point 117 -> Point 226, HEIDI Value: 1.0000
Point 117 -> Point 240, HEIDI Value: 1.0000
Point 117 -> Point 273, HEIDI Value: 1.0000
Point 117 -> Point 274, HEIDI Value: 1.0000
Point 117 -> Point 284, HEIDI Value: 1.0000
Point 117 -> Point 298, HEIDI Value: 1.0000
Point 118 -> Point 15, HEIDI Value: 1.0000
Point 118 -> Point 21, HEIDI Value: 1.0000
Point 118 -> Point 86, HEIDI Value: 1.0000
Point 118 -> Point 100, HEIDI Value: 1.0000
Point 118 -> Point 108, HEIDI Value: 1.0000
Point 118 -> Point 109, HEIDI Value: 1.0000
Point 118 -> Point 123, HEIDI Value: 1.0000
Point 118 -> Point 153, HEIDI Value: 1.0000
Point 118 -> Point 171, HEIDI Value: 1.0000
Point 118 -> Point 173, HEIDI Value: 1.0000
Point 118 -> Point 178, HEIDI Value: 1.0000
Point 118 -> Point 186, HEIDI Value: 1.0000
Point 118 -> Point 196, HEIDI Value: 1.0000
Point 118 -> Point 224, HEIDI Value: 1.0000
Point 118 -> Point 236, HEIDI Value: 1.0000
Point 118 -> Point 238, HEIDI Value: 1.0000
Point 118 -> Point 244, HEIDI Value: 1.0000
Point 118 -> Point 264, HEIDI Value: 1.0000
Point 118 -> Point 284, HEIDI Value: 1.0000
Point 119 -> Point 10, HEIDI Value: 1.0000
Point 119 -> Point 12, HEIDI Value: 1.0000
Point 119 -> Point 19, HEIDI Value: 1.0000
Point 119 -> Point 35, HEIDI Value: 1.0000
Point 119 -> Point 62, HEIDI Value: 1.0000
Point 119 -> Point 90, HEIDI Value: 1.0000
Point 119 -> Point 92, HEIDI Value: 1.0000
Point 119 -> Point 94, HEIDI Value: 1.0000
Point 119 -> Point 105, HEIDI Value: 1.0000
Point 119 -> Point 137, HEIDI Value: 1.0000
Point 119 -> Point 145, HEIDI Value: 1.0000
Point 119 -> Point 160, HEIDI Value: 1.0000
Point 119 -> Point 179, HEIDI Value: 1.0000
Point 119 -> Point 184, HEIDI Value: 1.0000
Point 119 -> Point 193, HEIDI Value: 1.0000
Point 119 -> Point 194, HEIDI Value: 1.0000
Point 119 -> Point 195, HEIDI Value: 1.0000
Point 119 -> Point 203, HEIDI Value: 1.0000
Point 119 -> Point 229, HEIDI Value: 1.0000
Point 119 -> Point 250, HEIDI Value: 1.0000
Point 119 -> Point 254, HEIDI Value: 1.0000
Point 119 -> Point 278, HEIDI Value: 1.0000
Point 119 -> Point 285, HEIDI Value: 1.0000
Point 120 -> Point 1, HEIDI Value: 1.0000
Point 120 -> Point 54, HEIDI Value: 1.0000
Point 120 -> Point 64, HEIDI Value: 1.0000
Point 120 -> Point 121, HEIDI Value: 1.0000
Point 120 -> Point 130, HEIDI Value: 1.0000
Point 120 -> Point 131, HEIDI Value: 1.0000
Point 120 -> Point 162, HEIDI Value: 1.0000
Point 120 -> Point 179, HEIDI Value: 1.0000
Point 120 -> Point 189, HEIDI Value: 1.0000
Point 120 -> Point 207, HEIDI Value: 1.0000
Point 120 -> Point 228, HEIDI Value: 1.0000
Point 120 -> Point 265, HEIDI Value: 1.0000
Point 120 -> Point 294, HEIDI Value: 1.0000
Point 120 -> Point 295, HEIDI Value: 1.0000
Point 120 -> Point 299, HEIDI Value: 1.0000
Point 121 -> Point 9, HEIDI Value: 1.0000
Point 121 -> Point 18, HEIDI Value: 1.0000
Point 121 -> Point 25, HEIDI Value: 1.0000
Point 121 -> Point 34, HEIDI Value: 1.0000
Point 121 -> Point 45, HEIDI Value: 1.0000
Point 121 -> Point 53, HEIDI Value: 1.0000
Point 121 -> Point 55, HEIDI Value: 1.0000
Point 121 -> Point 57, HEIDI Value: 1.0000
Point 121 -> Point 60, HEIDI Value: 1.0000
Point 121 -> Point 120, HEIDI Value: 1.0000
Point 121 -> Point 125, HEIDI Value: 1.0000
Point 121 -> Point 131, HEIDI Value: 1.0000
Point 121 -> Point 161, HEIDI Value: 1.0000
Point 121 -> Point 162, HEIDI Value: 1.0000
Point 121 -> Point 168, HEIDI Value: 1.0000
Point 121 -> Point 175, HEIDI Value: 1.0000
Point 121 -> Point 192, HEIDI Value: 1.0000
Point 121 -> Point 212, HEIDI Value: 1.0000
Point 121 -> Point 214, HEIDI Value: 1.0000
Point 121 -> Point 228, HEIDI Value: 1.0000
Point 121 -> Point 249, HEIDI Value: 1.0000
Point 121 -> Point 276, HEIDI Value: 1.0000
Point 121 -> Point 296, HEIDI Value: 1.0000
Point 122 -> Point 40, HEIDI Value: 1.0000
Point 122 -> Point 57, HEIDI Value: 1.0000
Point 122 -> Point 82, HEIDI Value: 1.0000
Point 122 -> Point 84, HEIDI Value: 1.0000
Point 122 -> Point 88, HEIDI Value: 1.0000
Point 122 -> Point 97, HEIDI Value: 1.0000
Point 122 -> Point 125, HEIDI Value: 1.0000
Point 122 -> Point 132, HEIDI Value: 1.0000
Point 122 -> Point 171, HEIDI Value: 1.0000
Point 122 -> Point 195, HEIDI Value: 1.0000
Point 122 -> Point 227, HEIDI Value: 1.0000
Point 122 -> Point 230, HEIDI Value: 1.0000
Point 122 -> Point 237, HEIDI Value: 1.0000
Point 122 -> Point 242, HEIDI Value: 1.0000
Point 122 -> Point 252, HEIDI Value: 1.0000
Point 122 -> Point 292, HEIDI Value: 1.0000
Point 123 -> Point 2, HEIDI Value: 1.0000
Point 123 -> Point 3, HEIDI Value: 1.0000
Point 123 -> Point 62, HEIDI Value: 1.0000
Point 123 -> Point 82, HEIDI Value: 1.0000
Point 123 -> Point 100, HEIDI Value: 1.0000
Point 123 -> Point 102, HEIDI Value: 1.0000
Point 123 -> Point 107, HEIDI Value: 1.0000
Point 123 -> Point 118, HEIDI Value: 1.0000
Point 123 -> Point 124, HEIDI Value: 1.0000
Point 123 -> Point 140, HEIDI Value: 1.0000
Point 123 -> Point 143, HEIDI Value: 1.0000
Point 123 -> Point 153, HEIDI Value: 1.0000
Point 123 -> Point 167, HEIDI Value: 1.0000
Point 123 -> Point 171, HEIDI Value: 1.0000
Point 123 -> Point 213, HEIDI Value: 1.0000
Point 123 -> Point 284, HEIDI Value: 1.0000
Point 124 -> Point 62, HEIDI Value: 1.0000
Point 124 -> Point 88, HEIDI Value: 1.0000
Point 124 -> Point 96, HEIDI Value: 1.0000
Point 124 -> Point 102, HEIDI Value: 1.0000
Point 124 -> Point 107, HEIDI Value: 1.0000
Point 124 -> Point 123, HEIDI Value: 1.0000
Point 124 -> Point 133, HEIDI Value: 1.0000
Point 124 -> Point 134, HEIDI Value: 1.0000
Point 124 -> Point 140, HEIDI Value: 1.0000
Point 124 -> Point 158, HEIDI Value: 1.0000
Point 124 -> Point 194, HEIDI Value: 1.0000
Point 124 -> Point 204, HEIDI Value: 1.0000
Point 124 -> Point 209, HEIDI Value: 1.0000
Point 124 -> Point 222, HEIDI Value: 1.0000
Point 124 -> Point 231, HEIDI Value: 1.0000
Point 124 -> Point 266, HEIDI Value: 1.0000
Point 124 -> Point 281, HEIDI Value: 1.0000
Point 125 -> Point 38, HEIDI Value: 1.0000
Point 125 -> Point 53, HEIDI Value: 1.0000
Point 125 -> Point 67, HEIDI Value: 1.0000
Point 125 -> Point 69, HEIDI Value: 1.0000
Point 125 -> Point 74, HEIDI Value: 1.0000
Point 125 -> Point 82, HEIDI Value: 1.0000
Point 125 -> Point 84, HEIDI Value: 1.0000
Point 125 -> Point 88, HEIDI Value: 1.0000
Point 125 -> Point 97, HEIDI Value: 1.0000
Point 125 -> Point 107, HEIDI Value: 1.0000
Point 125 -> Point 120, HEIDI Value: 1.0000
Point 125 -> Point 121, HEIDI Value: 1.0000
Point 125 -> Point 122, HEIDI Value: 1.0000
Point 125 -> Point 166, HEIDI Value: 1.0000
Point 125 -> Point 171, HEIDI Value: 1.0000
Point 125 -> Point 220, HEIDI Value: 1.0000
Point 125 -> Point 252, HEIDI Value: 1.0000
Point 125 -> Point 261, HEIDI Value: 1.0000
Point 125 -> Point 269, HEIDI Value: 1.0000
Point 125 -> Point 272, HEIDI Value: 1.0000
Point 125 -> Point 276, HEIDI Value: 1.0000
Point 126 -> Point 25, HEIDI Value: 1.0000
Point 126 -> Point 28, HEIDI Value: 1.0000
Point 126 -> Point 31, HEIDI Value: 1.0000
Point 126 -> Point 50, HEIDI Value: 1.0000
Point 126 -> Point 70, HEIDI Value: 1.0000
Point 126 -> Point 75, HEIDI Value: 1.0000
Point 126 -> Point 77, HEIDI Value: 1.0000
Point 126 -> Point 84, HEIDI Value: 1.0000
Point 126 -> Point 109, HEIDI Value: 1.0000
Point 126 -> Point 110, HEIDI Value: 1.0000
Point 126 -> Point 177, HEIDI Value: 1.0000
Point 126 -> Point 204, HEIDI Value: 1.0000
Point 126 -> Point 218, HEIDI Value: 1.0000
Point 126 -> Point 251, HEIDI Value: 1.0000
Point 126 -> Point 252, HEIDI Value: 1.0000
Point 126 -> Point 280, HEIDI Value: 1.0000
Point 126 -> Point 297, HEIDI Value: 1.0000
Point 127 -> Point 0, HEIDI Value: 1.0000
Point 127 -> Point 2, HEIDI Value: 1.0000
Point 127 -> Point 23, HEIDI Value: 1.0000
Point 127 -> Point 32, HEIDI Value: 1.0000
Point 127 -> Point 42, HEIDI Value: 1.0000
Point 127 -> Point 65, HEIDI Value: 1.0000
Point 127 -> Point 103, HEIDI Value: 1.0000
Point 127 -> Point 106, HEIDI Value: 1.0000
Point 127 -> Point 107, HEIDI Value: 1.0000
Point 127 -> Point 129, HEIDI Value: 1.0000
Point 127 -> Point 148, HEIDI Value: 1.0000
Point 127 -> Point 163, HEIDI Value: 1.0000
Point 127 -> Point 178, HEIDI Value: 1.0000
Point 127 -> Point 196, HEIDI Value: 1.0000
Point 127 -> Point 216, HEIDI Value: 1.0000
Point 127 -> Point 231, HEIDI Value: 1.0000
Point 127 -> Point 237, HEIDI Value: 1.0000
Point 127 -> Point 266, HEIDI Value: 1.0000
Point 127 -> Point 271, HEIDI Value: 1.0000
Point 127 -> Point 272, HEIDI Value: 1.0000
Point 127 -> Point 283, HEIDI Value: 1.0000
Point 128 -> Point 31, HEIDI Value: 1.0000
Point 128 -> Point 41, HEIDI Value: 1.0000
Point 128 -> Point 49, HEIDI Value: 1.0000
Point 128 -> Point 55, HEIDI Value: 1.0000
Point 128 -> Point 60, HEIDI Value: 1.0000
Point 128 -> Point 91, HEIDI Value: 1.0000
Point 128 -> Point 113, HEIDI Value: 1.0000
Point 128 -> Point 136, HEIDI Value: 1.0000
Point 128 -> Point 159, HEIDI Value: 1.0000
Point 128 -> Point 186, HEIDI Value: 1.0000
Point 128 -> Point 209, HEIDI Value: 1.0000
Point 128 -> Point 225, HEIDI Value: 1.0000
Point 128 -> Point 239, HEIDI Value: 1.0000
Point 128 -> Point 244, HEIDI Value: 1.0000
Point 128 -> Point 268, HEIDI Value: 1.0000
Point 128 -> Point 284, HEIDI Value: 1.0000
Point 129 -> Point 2, HEIDI Value: 1.0000
Point 129 -> Point 32, HEIDI Value: 1.0000
Point 129 -> Point 42, HEIDI Value: 1.0000
Point 129 -> Point 48, HEIDI Value: 1.0000
Point 129 -> Point 66, HEIDI Value: 1.0000
Point 129 -> Point 78, HEIDI Value: 1.0000
Point 129 -> Point 79, HEIDI Value: 1.0000
Point 129 -> Point 81, HEIDI Value: 1.0000
Point 129 -> Point 95, HEIDI Value: 1.0000
Point 129 -> Point 117, HEIDI Value: 1.0000
Point 129 -> Point 127, HEIDI Value: 1.0000
Point 129 -> Point 134, HEIDI Value: 1.0000
Point 129 -> Point 169, HEIDI Value: 1.0000
Point 129 -> Point 172, HEIDI Value: 1.0000
Point 129 -> Point 176, HEIDI Value: 1.0000
Point 129 -> Point 188, HEIDI Value: 1.0000
Point 129 -> Point 226, HEIDI Value: 1.0000
Point 129 -> Point 240, HEIDI Value: 1.0000
Point 129 -> Point 265, HEIDI Value: 1.0000
Point 129 -> Point 266, HEIDI Value: 1.0000
Point 129 -> Point 280, HEIDI Value: 1.0000
Point 129 -> Point 295, HEIDI Value: 1.0000
Point 129 -> Point 298, HEIDI Value: 1.0000
Point 130 -> Point 34, HEIDI Value: 1.0000
Point 130 -> Point 57, HEIDI Value: 1.0000
Point 130 -> Point 65, HEIDI Value: 1.0000
Point 130 -> Point 104, HEIDI Value: 1.0000
Point 130 -> Point 106, HEIDI Value: 1.0000
Point 130 -> Point 107, HEIDI Value: 1.0000
Point 130 -> Point 120, HEIDI Value: 1.0000
Point 130 -> Point 125, HEIDI Value: 1.0000
Point 130 -> Point 131, HEIDI Value: 1.0000
Point 130 -> Point 144, HEIDI Value: 1.0000
Point 130 -> Point 148, HEIDI Value: 1.0000
Point 130 -> Point 161, HEIDI Value: 1.0000
Point 130 -> Point 163, HEIDI Value: 1.0000
Point 130 -> Point 178, HEIDI Value: 1.0000
Point 130 -> Point 205, HEIDI Value: 1.0000
Point 130 -> Point 208, HEIDI Value: 1.0000
Point 130 -> Point 210, HEIDI Value: 1.0000
Point 130 -> Point 212, HEIDI Value: 1.0000
Point 130 -> Point 271, HEIDI Value: 1.0000
Point 130 -> Point 272, HEIDI Value: 1.0000
Point 130 -> Point 298, HEIDI Value: 1.0000
Point 131 -> Point 21, HEIDI Value: 1.0000
Point 131 -> Point 34, HEIDI Value: 1.0000
Point 131 -> Point 57, HEIDI Value: 1.0000
Point 131 -> Point 104, HEIDI Value: 1.0000
Point 131 -> Point 120, HEIDI Value: 1.0000
Point 131 -> Point 121, HEIDI Value: 1.0000
Point 131 -> Point 130, HEIDI Value: 1.0000
Point 131 -> Point 152, HEIDI Value: 1.0000
Point 131 -> Point 161, HEIDI Value: 1.0000
Point 131 -> Point 181, HEIDI Value: 1.0000
Point 131 -> Point 208, HEIDI Value: 1.0000
Point 131 -> Point 212, HEIDI Value: 1.0000
Point 131 -> Point 235, HEIDI Value: 1.0000
Point 132 -> Point 7, HEIDI Value: 1.0000
Point 132 -> Point 31, HEIDI Value: 1.0000
Point 132 -> Point 36, HEIDI Value: 1.0000
Point 132 -> Point 40, HEIDI Value: 1.0000
Point 132 -> Point 43, HEIDI Value: 1.0000
Point 132 -> Point 56, HEIDI Value: 1.0000
Point 132 -> Point 62, HEIDI Value: 1.0000
Point 132 -> Point 122, HEIDI Value: 1.0000
Point 132 -> Point 136, HEIDI Value: 1.0000
Point 132 -> Point 148, HEIDI Value: 1.0000
Point 132 -> Point 159, HEIDI Value: 1.0000
Point 132 -> Point 195, HEIDI Value: 1.0000
Point 132 -> Point 199, HEIDI Value: 1.0000
Point 132 -> Point 212, HEIDI Value: 1.0000
Point 132 -> Point 223, HEIDI Value: 1.0000
Point 132 -> Point 230, HEIDI Value: 1.0000
Point 132 -> Point 246, HEIDI Value: 1.0000
Point 132 -> Point 261, HEIDI Value: 1.0000
Point 132 -> Point 277, HEIDI Value: 1.0000
Point 132 -> Point 292, HEIDI Value: 1.0000
Point 132 -> Point 293, HEIDI Value: 1.0000
Point 133 -> Point 35, HEIDI Value: 1.0000
Point 133 -> Point 82, HEIDI Value: 1.0000
Point 133 -> Point 99, HEIDI Value: 1.0000
Point 133 -> Point 111, HEIDI Value: 1.0000
Point 133 -> Point 114, HEIDI Value: 1.0000
Point 133 -> Point 145, HEIDI Value: 1.0000
Point 133 -> Point 149, HEIDI Value: 1.0000
Point 133 -> Point 158, HEIDI Value: 1.0000
Point 133 -> Point 197, HEIDI Value: 1.0000
Point 133 -> Point 204, HEIDI Value: 1.0000
Point 133 -> Point 209, HEIDI Value: 1.0000
Point 133 -> Point 220, HEIDI Value: 1.0000
Point 133 -> Point 226, HEIDI Value: 1.0000
Point 133 -> Point 231, HEIDI Value: 1.0000
Point 133 -> Point 232, HEIDI Value: 1.0000
Point 133 -> Point 238, HEIDI Value: 1.0000
Point 133 -> Point 240, HEIDI Value: 1.0000
Point 133 -> Point 262, HEIDI Value: 1.0000
Point 133 -> Point 266, HEIDI Value: 1.0000
Point 133 -> Point 281, HEIDI Value: 1.0000
Point 134 -> Point 18, HEIDI Value: 1.0000
Point 134 -> Point 62, HEIDI Value: 1.0000
Point 134 -> Point 72, HEIDI Value: 1.0000
Point 134 -> Point 78, HEIDI Value: 1.0000
Point 134 -> Point 82, HEIDI Value: 1.0000
Point 134 -> Point 97, HEIDI Value: 1.0000
Point 134 -> Point 107, HEIDI Value: 1.0000
Point 134 -> Point 117, HEIDI Value: 1.0000
Point 134 -> Point 124, HEIDI Value: 1.0000
Point 134 -> Point 140, HEIDI Value: 1.0000
Point 134 -> Point 154, HEIDI Value: 1.0000
Point 134 -> Point 169, HEIDI Value: 1.0000
Point 134 -> Point 171, HEIDI Value: 1.0000
Point 134 -> Point 188, HEIDI Value: 1.0000
Point 134 -> Point 264, HEIDI Value: 1.0000
Point 135 -> Point 6, HEIDI Value: 1.0000
Point 135 -> Point 13, HEIDI Value: 1.0000
Point 135 -> Point 40, HEIDI Value: 1.0000
Point 135 -> Point 45, HEIDI Value: 1.0000
Point 135 -> Point 48, HEIDI Value: 1.0000
Point 135 -> Point 57, HEIDI Value: 1.0000
Point 135 -> Point 61, HEIDI Value: 1.0000
Point 135 -> Point 77, HEIDI Value: 1.0000
Point 135 -> Point 98, HEIDI Value: 1.0000
Point 135 -> Point 110, HEIDI Value: 1.0000
Point 135 -> Point 136, HEIDI Value: 1.0000
Point 135 -> Point 141, HEIDI Value: 1.0000
Point 135 -> Point 151, HEIDI Value: 1.0000
Point 135 -> Point 174, HEIDI Value: 1.0000
Point 135 -> Point 211, HEIDI Value: 1.0000
Point 135 -> Point 223, HEIDI Value: 1.0000
Point 135 -> Point 230, HEIDI Value: 1.0000
Point 135 -> Point 237, HEIDI Value: 1.0000
Point 135 -> Point 263, HEIDI Value: 1.0000
Point 135 -> Point 271, HEIDI Value: 1.0000
Point 135 -> Point 291, HEIDI Value: 1.0000
Point 135 -> Point 292, HEIDI Value: 1.0000
Point 135 -> Point 293, HEIDI Value: 1.0000
Point 136 -> Point 17, HEIDI Value: 1.0000
Point 136 -> Point 33, HEIDI Value: 1.0000
Point 136 -> Point 43, HEIDI Value: 1.0000
Point 136 -> Point 56, HEIDI Value: 1.0000
Point 136 -> Point 58, HEIDI Value: 1.0000
Point 136 -> Point 60, HEIDI Value: 1.0000
Point 136 -> Point 80, HEIDI Value: 1.0000
Point 136 -> Point 91, HEIDI Value: 1.0000
Point 136 -> Point 114, HEIDI Value: 1.0000
Point 136 -> Point 128, HEIDI Value: 1.0000
Point 136 -> Point 135, HEIDI Value: 1.0000
Point 136 -> Point 141, HEIDI Value: 1.0000
Point 136 -> Point 174, HEIDI Value: 1.0000
Point 136 -> Point 219, HEIDI Value: 1.0000
Point 136 -> Point 245, HEIDI Value: 1.0000
Point 136 -> Point 273, HEIDI Value: 1.0000
Point 136 -> Point 293, HEIDI Value: 1.0000
Point 137 -> Point 15, HEIDI Value: 1.0000
Point 137 -> Point 19, HEIDI Value: 1.0000
Point 137 -> Point 30, HEIDI Value: 1.0000
Point 137 -> Point 35, HEIDI Value: 1.0000
Point 137 -> Point 40, HEIDI Value: 1.0000
Point 137 -> Point 68, HEIDI Value: 1.0000
Point 137 -> Point 112, HEIDI Value: 1.0000
Point 137 -> Point 119, HEIDI Value: 1.0000
Point 137 -> Point 157, HEIDI Value: 1.0000
Point 137 -> Point 160, HEIDI Value: 1.0000
Point 137 -> Point 169, HEIDI Value: 1.0000
Point 137 -> Point 182, HEIDI Value: 1.0000
Point 137 -> Point 184, HEIDI Value: 1.0000
Point 137 -> Point 214, HEIDI Value: 1.0000
Point 137 -> Point 234, HEIDI Value: 1.0000
Point 137 -> Point 236, HEIDI Value: 1.0000
Point 137 -> Point 242, HEIDI Value: 1.0000
Point 137 -> Point 250, HEIDI Value: 1.0000
Point 137 -> Point 257, HEIDI Value: 1.0000
Point 137 -> Point 260, HEIDI Value: 1.0000
Point 137 -> Point 279, HEIDI Value: 1.0000
Point 138 -> Point 9, HEIDI Value: 1.0000
Point 138 -> Point 40, HEIDI Value: 1.0000
Point 138 -> Point 52, HEIDI Value: 1.0000
Point 138 -> Point 59, HEIDI Value: 1.0000
Point 138 -> Point 64, HEIDI Value: 1.0000
Point 138 -> Point 66, HEIDI Value: 1.0000
Point 138 -> Point 67, HEIDI Value: 1.0000
Point 138 -> Point 96, HEIDI Value: 1.0000
Point 138 -> Point 103, HEIDI Value: 1.0000
Point 138 -> Point 104, HEIDI Value: 1.0000
Point 138 -> Point 115, HEIDI Value: 1.0000
Point 138 -> Point 152, HEIDI Value: 1.0000
Point 138 -> Point 162, HEIDI Value: 1.0000
Point 138 -> Point 170, HEIDI Value: 1.0000
Point 138 -> Point 178, HEIDI Value: 1.0000
Point 138 -> Point 181, HEIDI Value: 1.0000
Point 138 -> Point 184, HEIDI Value: 1.0000
Point 138 -> Point 185, HEIDI Value: 1.0000
Point 138 -> Point 205, HEIDI Value: 1.0000
Point 138 -> Point 208, HEIDI Value: 1.0000
Point 138 -> Point 257, HEIDI Value: 1.0000
Point 138 -> Point 271, HEIDI Value: 1.0000
Point 138 -> Point 283, HEIDI Value: 1.0000
